Names,Call,Category,GTIRT17,start_time,end_time,count
OPERATOR:,and we ll make it a priority to get to you but,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,okay,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,if you can if you can just give it one more try to get out that is the best advice we re giving,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,overspeaking,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,at the moment okay,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,okay all right okay,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,all right then thank you bye,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,okay thanks bye,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,fire brigade,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,hello yes i m on the sixteenth floor in the fire,Floor,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,sixteenth floor,Floor,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,yes sixteenth,Floor,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,is that grenfell tower,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,yeah grenfell tower yeah,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,yeah okay have you tried to have you tried to get some wet towels,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,yeah we did yes we did,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,yeah you ve put are you able to get out through the door with the wet towels,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,no inaudible i m nearly fainting i i don t think i can make it,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,no you ve got to try okay okay look come on get your wet towels wet towels and try and get out okay there any window you can get to,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,overspeaking no no nothing,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,what where are you,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,we re on the sixteenth floor,Floor,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,sorry,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,sixteenth floor,Floor,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,sixteenth floor,Floor,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,yeah,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,what flat number,Flat,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,one hundred thirty three,Flat,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,one hundred thirty three okay but you try and try and get you wet towel so you can get out all right put them over your head wrap them round your head and try and get out okay,Flat,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,i can t inaudible i m nearly fainting,Smoke,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,no you must try come on come on,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,overspeaking,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,are you on your own in there,People,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,no my wife as well,People,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,your wife as well can she help you,People,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,no we we both inaudible fifty five sixty year old inaudible,People,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,yeah are are you able to try that though can would you be able to get out,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,inaudible we tried twice and we couldn t,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,sorry,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,inaudible can t fire brigade come inaudible,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,the best thing to do is if you can is to get wet towels and try and get out okay,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,inaudible fire fire inaudible,Fire,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,i ll let them know you re there okay yes,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,yes inaudible,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,hello is your wife okay,People,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,yeah she inaudible,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,can she get the wet towels and help you get out,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,no we can t inaudible,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,have you blocked you ve blocked everything up then have you,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,yeah we did yes we did,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,have you have you blocked everything up,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,yeah but there s so much smoke in the in the in the the stairs in the stairs,Smoke,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,oh so yeah but inaudible so you don t think you d be able to get out there even with the wet towels round your head,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,no we will we will we will inaudible,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,okay well i ll i ll let the i ll let the firemen know okay on the sixteenth floor flat one hundred thirty three there s two two of you,Flat,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,two of us inaudible,People,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,two of you please try,People,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,we ve tried twice inaudible,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,how s your wife is she is she any better,People,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,no she s not inaudible please come and get us,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,yeah i ll pass it over to the firemen okay,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,okay,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
OPERATOR:,okay thank you bye,none,GTIRT17-00721,2017-06-14 03:12:56,2017-06-14 03:16:04,55
CALLER:,i m in a burning building i m in a burning building grenfell fourteen hundred forty two grenfell tower seventeenth floor please help us we re still alive please help us,Flat,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
OPERATOR:,flat fourteen0 one four 0,Flat,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
CALLER:,fourteen2 fourteen2 please inaudible,Flat,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
OPERATOR:,listen what overspeaking,none,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
CALLER:,overspeaking seventeenth floor please get a helicopter inaudible climb out the window please,Floor,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
OPERATOR:,how many people,People,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
CALLER:,inaudible still alive please come,none,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
OPERATOR:,you need to try and get yourself out of the property,none,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
CALLER:,inaudible but it s too inaudible it s too hot like outside that door,Fire,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
OPERATOR:,right how many people inside the property,People,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
CALLER:,five people we re right inaudible front door,People,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
OPERATOR:,five people,People,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
CALLER:,yes,none,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
OPERATOR:,right is it adults and children,People,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
CALLER:,no adults,none,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
OPERATOR:,how ma yeah listen to how many adults,People,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
CALLER:,five adults five,People,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
OPERATOR:,so you ve got five adults and you re not able to get yourself outside,People,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
CALLER:,no there s two elderly people,none,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
OPERATOR:,and you re at flat hundred forty two seventeenth floor,Flat,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
CALLER:,hundred forty two hundred forty two hundred forty two,Flat,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
OPERATOR:,hundred forty two,Flat,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
CALLER:,two two two,Flat,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
OPERATOR:,okay i m i m going to tell them on the radio okay,none,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
CALLER:,please come there s elderly people here please,none,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
OPERATOR:,all right thank you bye bye,none,GTIRT17-00731,2017-06-14 03:18:45,2017-06-14 03:20:06,26
CALLER:,hello hello yes inaudible tried to inaudible fire fire fire inaudible we couldn t get out at all,Fire,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,sorry where are you,Flat,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,one hundred thirty three,Flat,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,sorry,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,grenfell tower one hundred thirty three,Flat,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,okay are you able to get get out at all,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,no no we ve got fire in the inaudible,Fire,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,you sure you can t put a towel over your he a wet towel over your head and try and get out,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,no no we couldn t,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,it s best to try honestly unless you can block the smoke coming in but,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,we did block the smoke but i i think that the fire is happening overspeaking,Fire,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,what what flat number are you in,Flat,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,one hundred thirty three,Flat,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,sorry hundred thirty six,Flat,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,yeah one hundred thirty three,Flat,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,one hundred thirty three,Flat,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,yeah,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,what floor are you on,Floor,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,sixteen,Floor,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,the sixteenth are you sure you can t i mean honestly that s what they re telling everybody now,Floor,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,no no inaudible,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,you have you tried,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,we did we did three times and we run back inside we can t breathe overspeaking,Smoke,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,oh well it s best if you ve tried and you can t i ll let the firemen know you re there but really that s the best thing to try and do,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,inaudible so much smoke we couldn t come out,Smoke,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,oh but really honestly you should try,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,we did we did we we we inaudible,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,yeah can you give it a try for me,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,we can t we we nearly died,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,you have tried you can t so you re in flat one hundred thirty three on the sixteenth,Flat,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,we tried we tried three times yeah,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,is there any window you can open that s not got smoke coming in,Smoke,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,no they re all smoke coming in overspeaking,Smoke,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,oh i tell you what i ll tell the firemen that you re there,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,yeah please please,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,okay i will do,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,inaudible come help please please,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,but honestly it s best to try and wrap a towel round your head and,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,inaudible,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,okay all right well i ll let them know okay,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,okay,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,all right thank you bye,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,please please overspeaking,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,yeah i will do please just wrap the honestly i would try again if i was you try again,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,why why you say that,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,well that s what we ve been told it s best to try,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,well we can t come out we can t come out,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,why can t you come out is it just is it too hot,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,overspeaking as soon as as soon as we came out there was so much smoke and so much head inaudible,Smoke,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,did you have the wet towel with you then though,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,we did we did we we wet ourselves all from top to bottom and,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,well then if you re not going to do that,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,overspeaking,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,then just try and block all the smoke coming in,Smoke,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,yeah we did,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,yeah use the wet towel for that as well that ll probably stop it coming in a bit more,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,okay okay,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,all right okay thank you bye,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
CALLER:,thank you,none,GTIRT17-00745,2017-06-14 03:33:46,2017-06-14 03:36:50,59
OPERATOR:,fire brigade hello,none,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
CALLER:,hello we re phoning from grenfell tower again,none,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
OPERATOR:,yeah okay what flat are you in,Flat,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
CALLER:,one hundred eighty three,Flat,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
OPERATOR:,one hundred eighty three,Flat,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
CALLER:,we tried to get out again but we can t,none,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
OPERATOR:,what floor are you on what floor,Floor,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
CALLER:,floor twenty one,Floor,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
OPERATOR:,floor twenty one right how many people in there,Floor,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
CALLER:,six people three kids three adults,People,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
OPERATOR:,so it s three adults and three children how old are the children,People,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
CALLER:,ten eleven and twelve,none,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
OPERATOR:,three children ten eleven and twelve and there s no,People,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
CALLER:,yeah and my wife is no we can t get out we tried,People,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
OPERATOR:,is your wife pregnant as well,People,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
CALLER:,the second time we tried and we can t she s pregnant yeah and she s asthmatic,none,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
OPERATOR:,pregnant and asthmatic,none,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
CALLER:,yeah she can t deal with the smoke,Smoke,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
OPERATOR:,right okay yeah there s noway you can t get out on floor twenty one,Floor,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
CALLER:,there s no way there s no way we ve tried three times already,none,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
OPERATOR:,you ve they ve tried three times they ve tried three times yeah to get out,none,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
CALLER:,there s no way we can get out,none,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
OPERATOR:,right okay what i m doing is we i know you ve phoned a few times i think i ve spoken to you before our command unit is down there and we re going to put as try and get you as a priority okay cos you ve tried to get out three times,none,GTIRT17-00763,2017-06-14 03:25:45,2017-06-14 03:59:38,342
